	domain	phylum	category	COG0085_score	PF09723.9	PF06677.11	PF04561.13	PF04565.15	PF12760.6	PF01551.21	PF07697.10	PF13240.5	PF02132.14	PF14319.5	PF02318.15	PF11181.7	PF07295.10	PF12773.6	TIGR03831	PF07282.10	TIGR04165	PF10080.8	PF08792.9	PF08772.10	TIGR02605	TIGR02386	TIGR02384	PF04563.14	TIGR02388	PF04560.19	PF09297.10	TIGR02013	qlen	PF13597.5	PF00364.21	TIGR03670	PF14803.5	PF03604.12	PF04567.16	PF00562.27	PF08271.11	PF06883.11	PF10385.8	PF13375.5	PF04566.12	PF13248.5	PF13533.5
OGB85664.1	Bacteria	unclassified Bacteria	BH	1858.2	0	0	97.5	103.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.5	0	85.0	0	1522.5	1134	0	11.9	257.3	0	0	0	505.8	0	0	52.7	0	0	0	0
OGB87071.1	Bacteria	unclassified Bacteria	BH	1904	0	0	138.6	104.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.8	0	91.8	0	1582.1	1082	0	0	247.9	0	0	0	500.2	0	0	54.0	0	0	0	0
OGB90587.1	Bacteria	unclassified Bacteria	BH	1907.2	0	0	128.4	107.0	0	12.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.3	0	87.5	0	1590.6	1088	0	13.9	248.4	0	0	0	502.0	0	0	58.0	0	0	0	0
OGC08233.1	Bacteria	unclassified Bacteria	BH	1922.1	0	0	131.2	102.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.9	0	88.9	0	1597.6	1067	0	0	264.5	0	0	0	514.5	0	0	58.0	0	0	0	0
OGC11522.1	Bacteria	unclassified Bacteria	BH	1908.2	0	0	121.0	105.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.9	0	89.6	0	1578.5	1092	0	0	252.1	0	0	0	495.2	0	0	52.7	0	0	0	0
OGC15553.1	Bacteria	unclassified Bacteria	BH	1922.1	0	0	131.2	102.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.9	0	88.9	0	1597.6	1067	0	0	264.5	0	0	0	514.5	0	0	58.0	0	0	0	0
OGC23169.1	Bacteria	unclassified Bacteria	BH	1928.5	0	0	139.8	104.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	88.4	0	1607.6	1077	0	0	246.0	0	0	0	506.0	0	0	56.5	0	0	0	0
OGC23230.1	Bacteria	unclassified Bacteria	BH	1920.8	0	0	134.4	105.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1	0	90.1	0	1603.2	1090	0	0	254.4	0	0	0	506.3	0	0	56.7	12.8	0	0	0
OGC29701.1	Bacteria	unclassified Bacteria	BH	1908.2	0	0	121.0	105.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.9	0	89.6	0	1578.5	1092	0	0	252.1	0	0	0	495.2	0	0	52.7	0	0	0	0
OGC31811.1	Bacteria	unclassified Bacteria	BH	1918	0	0	137.8	101.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1	0	89.7	0	1595.8	1076	0	0	266.3	0	0	0	516.7	0	0	59.6	0	0	0	0
OGC70528.1	Bacteria	unclassified Bacteria	BH	1538.2	0	0	59.2	84.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	59.4	0	81.0	0	1296.4	1101	0	0	243.6	0	0	0	442.5	0	0	37.5	0	0	0	8.5
OGC72068.1	Bacteria	unclassified Bacteria	BH	1586.5	0	0	84.3	91.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.4	0	80.1	0	1322.4	1100	0	9.8	244.1	0	0	0	450.1	0	0	32.6	0	0	0	12.2
OGC73387.1	Bacteria	unclassified Bacteria	BH	1586	0	0	79.6	91.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6	0	80.1	0	1314.5	1102	0	11.1	243.0	0	0	0	448.7	0	0	30.9	0	0	0	0
OGC74369.1	Bacteria	unclassified Bacteria	BH	1586.5	0	0	84.3	91.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.4	0	80.1	0	1322.4	1100	0	9.8	244.1	0	0	0	450.1	0	0	32.6	0	0	0	12.2
OGC77946.1	Bacteria	unclassified Bacteria	BH	1551.4	0	0	73.6	92.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.4	0	81.3	0	1297.9	1099	0	8.1	221.4	0	0	0	444.2	0	0	27.9	0	0	0	9.6
OGC80852.1	Bacteria	unclassified Bacteria	BH	1575.2	0	0	84.7	91.6	0	11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.2	0	79.4	0	1318.5	1100	0	11.0	242.2	0	0	0	447.1	0	0	31.7	0	0	0	12.9
OGC81977.1	Bacteria	unclassified Bacteria	BH	1865	0	0	90.6	100.4	0	15.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.9	0	82.9	0	1531.2	1169	0	8.1	265.9	0	0	0	501.8	0	0	52.5	14.5	0	0	0
OGC83375.1	Bacteria	FCB group	BH	2094	0	0	111.3	105.4	0	0	14.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2	0	112.5	0	93.2	0	1845.6	1256	0	0	273.3	0	0	12.8	545.4	0	0	96.2	0	0	0	0
OGC93274.1	Bacteria	FCB group	BH	2117.3	0	0	114.6	105.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.6	0	93.9	0	1856.0	1257	0	0	272.0	0	0	0	538.7	0	0	88.2	0	0	0	0
OGD13070.1	Bacteria	unclassified Bacteria	BH	1979.7	0	0	101.1	100.3	0	0	0	0	0	0	0	0	0	12.3	0	0	0	0	0	0	0	12.9	0	90.2	0	87.3	0	1708.6	1427	0	0	248.4	0	0	0	519.1	0	0	74.9	14.2	0	6.5	0
OGD26074.1	Bacteria	unclassified Bacteria	BH	1975.5	0	0	101.7	100.3	0	0	0	0	0	0	0	0	0	11.5	0	0	0	0	0	0	0	0	0	89.3	0	87.3	0	1707.1	1427	0	0	246.6	7.5	0	0	520.4	0	0	70.2	14.1	0	10.2	0
OGD46359.1	Archaea	TACK group	BH	996.3	0	0	92.8	96.4	12.1	0	0	0	0	0	13.0	0	0	0	0	15.6	0	12.4	0	0	0	0	0	184.6	0	107.0	0	344.4	1117	0	0	971.8	0	0	40.2	436.5	0	0	0	0	59.7	0	0
OGD48483.1	Archaea	TACK group	BH	986.6	0	0	100.4	94.2	0	0	0	0	0	0	12.5	0	0	0	0	13.0	0	15.5	0	0	0	0	0	172.7	0	110.8	0	330.8	1121	0	0	962.9	0	0	46.7	430.1	0	0	0	0	65.5	0	0
OGD62617.1	Bacteria	unclassified Bacteria	BH	1851.2	0	0	93.6	96.2	0	15.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.4	0	89.0	0	1538.9	1107	0	0	251.3	0	0	0	519.9	0	0	53.0	14.8	0	0	0
OGD64929.1	Bacteria	unclassified Bacteria	BH	1851.2	0	0	93.6	96.2	0	15.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.4	0	89.0	0	1538.9	1107	0	0	251.3	0	0	0	519.9	0	0	53.0	14.8	0	0	0
OGI15798.1	Archaea	DPANN group	BH	810.5	0	13.3	88.9	69.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.2	0	83.1	0	329.4	1091	0	0	849.2	0	0	47.7	388.6	0	0	0	0	66.9	0	0
OGJ16324.1	Archaea	DPANN group	BH	611	0	0	42.7	80.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.2	0	0	0	215.5	942	0	0	615.7	0	0	45.5	311.9	0	0	12.7	0	47.8	0	0
OGJ41752.1	Bacteria	unclassified Bacteria	BH	1887.9	0	0	92.8	104.0	0	9.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.1	0	91.6	0	1545.1	1264	0	0	290.7	0	0	14.9	508.4	0	0	59.0	0	0	0	11.4
OGJ45891.1	Bacteria	unclassified Bacteria	BH	1758.1	0	0	86.7	108.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.0	0	90.3	0	1435.4	1276	0	0	247.2	0	0	0	459.8	0	0	45.0	0	0	0	0
OGJ46635.1	Bacteria	unclassified Bacteria	BH	1758.1	0	0	86.7	108.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.0	0	90.3	0	1435.4	1276	0	0	247.2	0	0	0	459.8	0	0	45.0	0	0	0	0
OGJ47953.1	Bacteria	unclassified Bacteria	BH	1899.2	0	0	89.6	102.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.0	0	92.5	0	1549.7	1183	0	0	282.7	0	0	0	517.9	0	0	50.5	0	0	0	0
OGJ48503.1	Bacteria	unclassified Bacteria	BH	1899.2	0	0	89.6	102.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.0	0	92.5	0	1549.7	1183	0	0	282.7	0	0	0	517.9	0	0	50.5	0	0	0	0
OGJ54717.1	Bacteria	unclassified Bacteria	BH	1830.2	0	0	94.6	100.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.6	0	92.4	0	1498.7	1312	0	0	277.6	0	0	0	492.8	0	0	47.8	0	0	0	13.6
OGJ56544.1	Bacteria	unclassified Bacteria	BH	1867.1	0	0	93.9	100.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.8	0	91.3	0	1527.6	1345	0	0	284.7	0	0	12.6	506.1	0	0	46.3	0	0	0	0
OGL48990.1	Bacteria	unclassified Bacteria	BH	2099	0	0	111.3	105.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6	0	110.9	0	88.8	0	1821.8	1497	0	0	252.7	0	5.6	0	537.7	0	0	82.8	0	0	0	0
OGL51613.1	Bacteria	unclassified Bacteria	BH	2099	0	0	111.3	105.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6	0	110.9	0	88.8	0	1821.8	1497	0	0	252.7	0	5.6	0	537.7	0	0	82.8	0	0	0	0
OGL65360.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2142.3	0	0	125.1	108.2	0	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9	0	109.9	0	87.5	0	1840.7	1348	0	0	265.8	0	0	0	556.5	0	0	81.2	13.6	0	0	7.7
OGS24587.1	Bacteria	Elusimicrobia	BH	1898.7	0	0	72.8	107.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.1	0	88.4	0	1646.7	1267	0	0	238.2	0	0	0	488.3	0	0	88.6	0	0	0	5.2
OGS38599.1	Bacteria	Elusimicrobia	BH	1891.3	0	0	75.7	105.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.6	0	86.2	0	1646.7	1227	0	0	249.8	0	0	0	491.1	0	0	96.1	14.9	0	0	10.0
OGS43166.1	Archaea	Euryarchaeota	BH	975.3	0	0	86.6	89.3	7.7	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	115.1	0	95.3	0	327.0	1196	0	0	986.1	0	5.2	44.8	426.2	0	0	0	0	73.9	0	0
OGS46626.1	Bacteria	Elusimicrobia	BH	1886.6	0	0	75.0	101.7	0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.7	0	86.3	0	1639.2	1227	0	0	256.9	0	0	0	493.2	0	0	93.7	14.3	0	0	0
OGS47154.1	Archaea	Euryarchaeota	BH	953.8	0	0	91.4	91.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.6	0	96.4	0	309.8	1197	0	0	962.8	0	0	56.7	407.8	0	0	0	0	71.4	0	0
OGS56175.1	Archaea	Euryarchaeota	BH	454	0	0	90.8	89.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.2	0	0	0	125.0	841	0	0	358.3	0	0	45.4	100.8	0	0	0	0	74.5	0	0
OGS63536.1	Archaea	Euryarchaeota	BH	957.3	0	0	92.1	91.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.2	0	96.6	0	319.2	1197	0	0	967.7	0	0	53.9	410.9	0	0	0	0	74.5	0	0
OGV98238.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2133.6	0	0	127.9	108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	96.4	0	92.8	0	1857.3	1343	0	0	279.2	0	0	0	552.7	0	0	99.4	13.2	0	0	0
OGW00262.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2134.2	0	0	127.9	108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	96.4	0	92.8	0	1858.0	1343	0	0	279.5	0	0	0	553.5	0	0	99.4	13.2	0	0	0
OGW03549.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2134.2	0	0	127.9	108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	96.4	0	92.8	0	1858.0	1343	0	0	279.5	0	0	0	553.5	0	0	99.4	13.2	0	0	0
OGW04224.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2134.2	0	0	127.9	108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	96.4	0	92.8	0	1858.0	1343	0	0	279.5	0	0	0	553.5	0	0	99.4	13.2	0	0	0
OGW08124.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2129.6	0	0	123.5	108.6	0	0	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	22.2	0	91.7	0	89.8	0	1863.9	1342	0	0	274.3	0	0	0	546.3	0	0	101.5	0	0	0	0
OGW09397.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2134.2	0	0	127.9	108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	96.4	0	92.8	0	1858.0	1343	0	0	279.5	0	0	0	553.5	0	0	99.4	13.2	0	0	0
OGW09685.1	Bacteria	Nitrospinae/Tectomicrobia group	BH	2134.2	0	0	127.9	108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	96.4	0	92.8	0	1858.0	1343	0	0	279.5	0	0	0	553.5	0	0	99.4	13.2	0	0	0
OGZ51722.1	Bacteria	unclassified Bacteria	BH	1800.4	0	0	77.5	106.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.5	0	77.7	0	1476.7	1076	0	0	257.9	0	0	0	500.1	0	0	58.7	0	0	0	0
OGZ54418.1	Bacteria	unclassified Bacteria	BH	1795.4	0	0	56.3	104.2	0	15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.3	0	80.6	0	1482.2	1075	0	0	266.7	0	0	0	500.7	0	0	55.8	0	0	0	0
OGZ76423.1	Bacteria	unclassified Bacteria	BH	1771	0	0	60.8	97.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.7	0	84.5	0	1475.4	1089	0	0	239.7	0	0	0	480.1	0	0	67.8	0	0	0	0
OGZ77981.1	Bacteria	unclassified Bacteria	BH	1760.7	0	0	58.8	97.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.9	0	85.1	0	1469.8	1085	0	0	246.9	0	0	0	470.9	0	0	62.3	14.2	0	0	0
OGZ78552.1	Bacteria	unclassified Bacteria	BH	1753.1	0	0	63.0	98.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.7	0	82.5	0	1472.7	1092	0	0	238.4	0	0	0	473.7	0	0	66.6	0	0	0	0
OHA47685.1	Bacteria	unclassified Bacteria	BH	1761.1	0	0	67.8	94.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.0	0	81.6	0	1460.6	1073	0	0	251.3	0	0	0	492.6	0	0	59.4	0	0	0	0
OHA48268.1	Bacteria	unclassified Bacteria	BH	1777	0	0	75.3	96.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.3	0	78.8	0	1461.1	1091	0	0	260.6	0	0	0	502.0	0	0	56.9	0	0	0	0
OHA50470.1	Bacteria	unclassified Bacteria	BH	1814.1	0	0	65.1	91.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.7	0	79.4	0	1506.8	1071	0	0	261.3	0	0	0	490.1	0	0	57.8	11.8	0	0	0
OHA51103.1	Bacteria	unclassified Bacteria	BH	1833.2	0	0	65.1	91.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.7	0	79.4	0	1518.4	1071	0	0	269.2	0	0	0	504.6	0	0	57.8	11.8	0	0	0
OHA52954.1	Bacteria	unclassified Bacteria	BH	1838.1	0	0	69.8	93.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1	0	78.9	0	1534.6	1068	0	0	258.4	0	0	0	507.4	0	0	60.0	0	0	0	0
OHA53082.1	Bacteria	unclassified Bacteria	NH	1184.7	0	0	0	40.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.6	0	979.3	652	0	0	253.9	0	0	0	494.1	0	0	60.5	0	0	0	0
OHA57278.1	Bacteria	unclassified Bacteria	BH	1746.7	0	0	36.9	95.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.3	0	77.6	0	1414.6	1052	0	0	276.1	0	0	0	512.0	0	0	63.9	0	0	0	0
OHA58056.1	Bacteria	unclassified Bacteria	BH	1733.2	0	0	64.3	95.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.7	0	76.6	0	1421.4	1053	0	0	283.5	0	0	0	505.1	0	0	60.8	0	0	0	0
OHA58277.1	Bacteria	unclassified Bacteria	BH	1724.2	0	0	50.2	92.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.7	0	80.7	0	1407.4	1054	0	0	268.2	0	0	0	496.2	0	0	52.2	0	0	0	0
OHA60372.1	Bacteria	unclassified Bacteria	BH	1744	0	0	70.3	93.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.8	0	82.9	0	1419.2	1052	0	0	267.3	0	0	0	495.4	0	0	65.0	0	0	0	0
OHA62157.1	Bacteria	unclassified Bacteria	BH	1734	0	0	66.5	95.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.9	0	80.2	0	1462.4	1076	0	0	253.6	0	0	0	476.2	0	0	63.4	0	0	0	0
OHA62441.1	Bacteria	unclassified Bacteria	BH	1830.4	0	0	64.4	101.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9	0	84.4	0	1535.4	1075	0	0	256.4	0	0	0	501.9	0	0	73.4	0	0	0	0
OHA63240.1	Bacteria	unclassified Bacteria	BH	1796.2	0	0	57.9	98.7	0	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.4	0	82.3	0	1505.8	1074	0	0	263.7	0	0	0	505.1	0	0	60.4	19.8	0	0	0
OHA65974.1	Bacteria	unclassified Bacteria	BH	1799.9	0	0	59.1	99.1	0	15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6	54.7	0	80.5	0	1498.9	1077	0	0	264.4	0	0	0	502.1	0	0	59.6	14.9	0	0	0
OHA66426.1	Bacteria	unclassified Bacteria	BH	1810.1	0	0	63.4	99.8	0	11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.4	0	81.7	0	1524.2	1081	0	7.8	263.7	0	0	0	508.7	0	0	68.4	19.9	0	0	0
OHA76723.1	Bacteria	unclassified Bacteria	BH	1775.2	0	0	72.2	96.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.1	0	85.1	0	1481.1	1089	0	0	256.4	0	0	0	496.6	0	0	52.7	0	0	0	0
OHA79580.1	Bacteria	unclassified Bacteria	BH	1725.6	0	0	80.5	89.1	0	13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.6	0	81.2	0	1416.1	1052	0	0	263.8	0	0	0	505.8	0	0	60.9	0	0	0	0
OHA81090.1	Bacteria	unclassified Bacteria	BH	1725.6	0	0	80.5	89.1	0	13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.6	0	81.2	0	1416.1	1052	0	0	263.8	0	0	0	505.8	0	0	60.9	0	0	0	0
OHA81676.1	Bacteria	unclassified Bacteria	BH	1743	0	0	63.4	93.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.0	0	80.2	0	1425.7	1063	0	0	274.4	0	0	0	497.5	0	0	60.0	0	0	0	0
OHA82984.1	Bacteria	unclassified Bacteria	BH	1726.5	0	0	83.0	91.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.1	0	83.4	0	1405.9	1049	0	0	270.6	0	0	0	499.8	0	0	52.8	0	0	0	0
OHA84716.1	Bacteria	unclassified Bacteria	BH	1751.1	0	0	72.4	93.4	0	12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.8	0	78.7	0	1429.3	1055	0	0	277.0	0	0	0	501.5	0	0	58.8	0	0	0	13.8
OHA86432.1	Bacteria	unclassified Bacteria	BH	1751.1	0	0	72.4	93.4	0	12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.8	0	78.7	0	1429.3	1055	0	0	277.0	0	0	0	501.5	0	0	58.8	0	0	0	13.8
OHA87257.1	Bacteria	unclassified Bacteria	BH	1722.3	0	0	85.4	94.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.1	0	75.4	0	1388.7	1071	0	0	264.5	0	0	0	496.5	0	0	69.4	0	0	0	0
OHA87717.1	Bacteria	unclassified Bacteria	BH	1707.9	0	0	72.4	97.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.0	0	74.4	0	1380.1	1074	0	0	261.0	0	0	0	489.3	0	0	62.0	0	0	0	0
OIN86029.1	Archaea	DPANN group	BH	811.1	0	16.4	84.3	72.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2	0	0	0	145.5	0	79.1	0	315.0	1071	0	0	854.4	0	0	43.4	391.5	11.6	0	0	0	64.2	0	0
OIN99462.1	Bacteria	Elusimicrobia	BH	1274.9	0	0	49.2	105.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.2	0	0	0	1133.9	939	0	0	72.2	0	0	0	223.2	0	0	51.5	0	0	0	0
OIO21956.1	Archaea	DPANN group	BH	932.9	0	13.9	75.8	82.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4	0	0	0	179.1	0	97.4	0	321.4	1100	0	0	932.4	0	0	40.0	431.5	12.6	0	13.9	0	74.3	0	0
OIO22276.1	Archaea	DPANN group	BH	812.3	12.3	10.6	66.8	77.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4	0	0	0	165.5	0	91.6	0	285.6	1101	0	0	874.3	0	0	57.3	388.2	14.8	0	0	0	71.4	0	0
OIO24380.1	Archaea	DPANN group	BH	826.1	0	0	81.5	76.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.7	0	73.7	0	278.8	1092	0	0	860.3	0	0	41.1	388.1	0	0	16.4	0	77.2	0	0
OIO24773.1	Archaea	DPANN group	BH	923.2	0	0	72.6	84.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6	0	0	0	168.1	0	92.1	0	326.0	1110	0	0	907.0	0	0	35.2	423.1	11.0	0	0	0	63.9	0	0
OIO26793.1	Archaea	DPANN group	BH	842.7	0	0	95.4	78.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.2	0	96.9	0	299.2	1089	0	0	903.1	0	0	46.3	390.6	0	0	13.5	0	73.5	0	0
OIO28618.1	Archaea	DPANN group	BH	857.9	0	0	87.7	78.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.2	0	92.9	0	300.8	1089	0	0	895.7	0	0	39.9	394.3	0	0	15.1	0	73.7	0	0
OIO40276.1	Archaea	DPANN group	BH	760.5	0	0	52.5	83.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.9	0	69.9	0	291.3	1087	0	0	789.8	0	0	32.8	368.0	0	0	11.7	0	52.3	0	0
OIO41638.1	Archaea	DPANN group	BH	744.4	0	0	42.8	80.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0	0	0	0	160.7	0	72.3	0	299.2	1094	0	0	796.8	0	0	36.2	375.8	0	0	0	0	62.8	0	0
OIO41801.1	Archaea	DPANN group	BH	755.1	0	0	40.6	75.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.3	0	75.0	0	305.1	1094	0	0	806.7	0	0	33.2	389.1	0	0	0	0	56.7	0	0
OIO42965.1	Archaea	DPANN group	BH	728.2	0	0	35.4	73.7	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2	0	0	0	0	0	156.1	0	67.6	0	286.1	1083	0	0	791.1	0	0	39.7	366.2	0	0	0	0	56.8	0	0
OIO43071.1	Archaea	DPANN group	BH	721.9	0	0	42.2	72.8	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6	0	0	0	0	0	154.4	0	64.4	0	291.7	1083	0	0	785.7	0	0	39.2	365.2	8.1	0	0	0	58.5	0	0
OIO63521.1	Archaea	DPANN group	BH	766.5	0	0	84.5	77.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.3	0	86.5	0	269.1	1096	0	0	859.5	0	0	35.2	379.4	0	0	13.4	0	52.1	0	0
OIO66765.1	Archaea	DPANN group	BH	773.4	0	0	71.4	78.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.1	0	69.6	0	297.1	1107	0	0	856.4	0	0	38.3	395.5	0	0	0	0	46.2	0	0
OIO73218.1	Bacteria	Elusimicrobia	BH	1863.7	0	0	74.3	104.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.4	0	83.2	0	1626.0	1253	0	0	245.8	0	0	0	492.9	0	0	86.2	16.4	0	0	0
OIO78178.1	Bacteria	unclassified Bacteria	BH	1765.2	0	0	81.6	97.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.1	0	87.3	0	1456.1	1177	0	0	267.7	0	0	11.8	493.3	0	0	44.3	0	0	0	0
OIO80452.1	Archaea	DPANN group	BH	716.8	0	0	39.4	74.3	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6	0	0	0	0	0	154.0	0	70.9	0	288.8	1084	0	0	782.2	0	0	43.1	356.5	0	0	0	0	54.1	0	0
OIP20815.1	Archaea	unclassified Archaea	BH	515.8	0	0	27.2	53.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.6	0	39.5	0	246.9	1077	0	0	550.7	0	0	33.3	307.6	0	0	0	0	20.6	0	0
